Lat,Lng,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Severity,timestamp,Amenity,Side,State,Distance(mi),Selected
37.791368,-122.385099,False,False,False,False,False,False,False,False,2.0,2020-10-30 13:08:30,False,R,CA,1.99,No
37.813098,-122.36171000000002,False,False,False,False,False,False,False,False,2.0,2019-10-17 18:28:00,False,R,CA,0.0,No
37.808253,-122.366974,False,False,False,True,False,False,False,True,2.0,2019-10-04 21:22:00,False,R,CA,0.0,No
37.810520000000004,-122.36465,False,False,False,True,False,False,False,False,4.0,2020-04-03 06:37:33,False,R,CA,0.0,No
37.778107,-122.401192,False,False,False,False,False,False,False,False,3.0,2019-01-28 12:50:29,False,R,CA,0.0,No
37.761818,-122.40586100000002,False,False,False,True,False,False,False,False,2.0,2016-08-12 14:09:50,False,R,CA,0.0,No
37.76197,-122.40578000000001,False,False,False,True,False,False,False,False,2.0,2019-04-05 17:23:44,False,R,CA,0.23399999999999999,No
37.77534,-122.40601000000001,False,False,False,False,False,False,False,False,2.0,2017-02-09 10:59:19,False,R,CA,0.08800000000000001,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2018-02-10 22:11:46,False,R,CA,0.0,No
37.740299,-122.407845,False,False,False,False,False,False,False,False,2.0,2019-12-14 23:34:20,False,R,CA,0.0,No
37.73137,-122.42358999999999,False,False,False,False,False,False,False,False,2.0,2016-12-15 07:05:00,False,R,CA,0.42200000000000004,No
37.775158000000005,-122.40363300000001,False,False,False,False,False,False,False,False,2.0,2018-05-21 16:09:53,True,R,CA,0.0,No
37.741686,-122.50674199999999,False,True,False,False,False,False,False,False,2.0,2020-10-25 12:08:00,False,R,CA,0.13,No
37.737483000000005,-122.40223,False,False,False,False,False,False,False,False,2.0,2020-02-05 10:58:00,False,R,CA,0.0,No
37.70933,-122.46731000000001,False,False,False,False,False,False,False,False,2.0,2020-02-06 16:07:30,False,R,CA,0.0,No
37.770949,-122.405755,False,False,False,False,False,False,False,False,2.0,2020-10-14 03:27:00,False,R,CA,0.09,No
37.808253,-122.366974,False,False,False,True,False,False,False,True,2.0,2019-09-25 17:48:00,False,R,CA,0.0,No
37.735541999999995,-122.40706599999999,False,False,False,False,False,False,False,False,2.0,2016-11-24 08:18:55,False,R,CA,0.01,No
37.737202,-122.40734099999999,False,False,False,False,False,False,False,False,2.0,2019-04-10 16:53:21,False,R,CA,0.23000000417199998,No
37.751629,-122.40313,False,False,False,True,False,False,False,False,2.0,2019-04-20 09:08:05,False,R,CA,0.0,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2017-08-20 10:46:53,False,R,CA,0.0,No
37.77304,-122.40657,False,False,False,False,False,False,False,False,3.0,2020-02-02 20:52:49,False,R,CA,0.49700000000000005,No
37.779029,-122.40186000000001,False,False,False,False,False,False,False,False,2.0,2020-11-17 08:12:00,True,R,CA,0.004,No
37.774626,-122.40428899999999,False,False,False,False,False,False,False,False,2.0,2020-11-11 01:16:00,True,L,CA,0.009000000000000001,No
37.737483000000005,-122.40223,False,False,False,False,False,False,False,False,2.0,2019-12-09 20:06:00,False,R,CA,0.0,No
37.781729999999996,-122.39725200000001,False,False,False,False,False,False,False,False,2.0,2019-09-11 13:58:00,False,R,CA,0.0,No
37.803181,-122.469421,False,False,False,False,False,False,False,False,2.0,2017-11-10 09:29:58,False,R,CA,0.0,No
37.769690000000004,-122.41621,False,False,False,False,False,False,False,False,2.0,2017-09-06 08:43:40,False,R,CA,0.40700000000000003,No
37.73226,-122.43196999999999,False,False,False,True,False,False,False,False,3.0,2017-05-17 07:53:44,False,R,CA,0.431,No
37.77539,-122.44972,False,True,False,False,False,False,False,False,2.0,2017-04-20 18:11:49,False,L,CA,0.0,No
37.732240000000004,-122.43207,False,False,False,True,False,False,False,False,2.0,2019-12-12 17:49:00,False,R,CA,0.0,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2017-02-28 19:44:04,False,R,CA,0.01,No
37.778069,-122.40199299999999,False,False,False,False,False,False,False,False,3.0,2019-04-25 08:54:53,False,R,CA,0.0,No
37.80811,-122.36719,False,False,False,True,False,False,False,False,2.0,2019-05-08 14:23:49,False,R,CA,0.0,No
37.768227,-122.40585300000001,False,False,False,False,False,False,False,False,2.0,2017-08-01 16:36:18,False,R,CA,0.0,No
37.733506,-122.412098,False,False,False,False,False,False,False,False,3.0,2018-01-01 03:24:21,False,R,CA,0.001,No
37.812978,-122.36184899999999,False,False,False,False,False,False,False,False,2.0,2020-11-17 20:01:00,False,R,CA,2.375,No
37.74492,-122.40505,False,False,False,True,False,False,False,False,2.0,2016-10-13 16:57:52,False,R,CA,0.539,No
37.789684,-122.47083300000001,False,False,False,False,False,False,False,False,2.0,2018-08-24 16:33:34,False,R,CA,0.0,No
37.75077,-122.40337,False,False,False,False,False,False,False,False,2.0,2016-06-01 09:15:27,False,R,CA,0.24600000000000002,No
37.786522,-122.39596599999999,False,False,False,False,False,False,False,False,3.0,2018-02-04 01:40:05,False,L,CA,1.5800000429199998,No
37.781715000000005,-122.39724,False,False,False,False,False,False,False,False,3.0,2016-10-14 09:05:21,False,R,CA,0.01,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2016-08-18 16:16:56,False,R,CA,0.0,No
37.792597,-122.46954699999999,False,False,False,False,False,False,False,False,2.0,2020-12-17 06:53:00,False,R,CA,0.33899999999999997,No
37.734974,-122.406733,False,False,False,False,False,False,False,False,2.0,2019-10-07 08:02:00,False,R,CA,0.0,No
37.766239,-122.405258,False,False,False,False,False,False,False,False,2.0,2020-02-26 16:41:50,False,R,CA,0.0,No
37.761990000000004,-122.40596000000001,False,False,False,True,False,False,False,False,4.0,2020-04-17 16:21:45,False,R,CA,0.0,No
37.63275,-122.40273,False,False,False,False,False,False,False,False,2.0,2017-04-12 13:42:34,False,R,CA,0.611,No
37.772859999999994,-122.40655,False,False,False,True,False,False,False,False,1.0,2020-04-19 20:50:43,False,R,CA,0.0,No
37.824112,-122.47910900000001,False,False,False,False,False,False,False,False,2.0,2017-02-15 16:31:16,False,R,CA,0.688,No
37.734898,-122.40866100000001,False,False,False,False,False,False,False,False,3.0,2018-10-12 20:05:39,False,R,CA,0.0,No
37.772948,-122.40655,False,False,False,False,False,False,False,False,2.0,2019-09-06 13:47:00,False,R,CA,0.0,No
37.808273,-122.36700400000001,False,False,False,True,False,False,False,True,3.0,2019-09-03 19:33:46,False,R,CA,0.0,No
37.741899,-122.4072,False,False,False,False,False,False,False,False,2.0,2019-08-15 17:42:40,False,R,CA,0.616,No
37.71208,-122.45352,False,False,False,False,False,False,False,False,2.0,2019-10-15 18:22:00,False,R,CA,0.0,No
37.737483000000005,-122.40223,False,False,False,False,False,False,False,False,2.0,2019-12-25 22:54:00,False,R,CA,0.0,No
37.81053,-122.36464,False,False,False,True,False,False,False,False,2.0,2020-04-06 15:08:26,False,R,CA,0.0,No
37.785542,-122.39138,False,False,False,True,False,False,False,False,3.0,2017-12-13 18:43:40,False,R,CA,0.0,No
37.753231,-122.40284,False,False,False,False,False,False,False,False,2.0,2018-02-17 09:55:48,False,R,CA,0.0,No
37.807072,-122.47561599999999,False,False,False,False,False,False,False,False,2.0,2018-11-08 09:43:47,False,R,CA,0.0,No
37.772165,-122.406631,False,False,False,False,False,False,False,False,2.0,2020-11-06 22:53:00,False,R,CA,0.106,No
37.802764,-122.45216299999998,False,True,False,False,False,False,False,False,2.0,2019-10-14 18:55:00,False,R,CA,0.0,No
37.807333,-122.47538899999999,False,False,False,False,False,False,False,False,2.0,2019-09-17 09:41:00,True,R,CA,0.0,No
37.761818,-122.40586100000002,False,False,False,True,False,False,False,False,2.0,2016-08-18 21:57:53,False,R,CA,0.0,No
37.753134,-122.40281999999999,False,False,False,False,False,False,False,False,2.0,2019-09-19 21:32:00,False,R,CA,0.0,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2018-05-13 17:12:42,False,R,CA,0.0,No
37.752501,-122.402997,False,False,False,True,False,False,False,False,2.0,2019-10-18 23:54:00,False,R,CA,0.0,No
37.77074,-122.40562,False,False,False,False,False,False,False,False,2.0,2019-04-03 21:53:16,False,R,CA,0.154,No
37.731361,-122.42383600000001,False,False,False,True,False,False,False,False,3.0,2020-05-01 21:39:13,False,R,CA,0.0,No
37.719162,-122.448273,False,False,False,False,False,False,False,False,3.0,2018-01-08 13:45:21,False,R,CA,0.0,No
37.63275,-122.40273,False,False,False,False,False,False,False,False,2.0,2017-12-20 18:18:16,False,R,CA,0.611,No
37.772859999999994,-122.40655,False,False,False,True,False,False,False,False,3.0,2020-06-25 11:38:23,False,R,CA,0.0,No
37.783453,-122.393119,False,True,False,False,False,False,False,False,2.0,2020-11-25 16:04:30,False,L,CA,0.16899999999999998,No
37.808253,-122.366974,False,False,False,True,False,False,False,True,2.0,2019-08-31 12:14:00,False,R,CA,0.0,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2018-09-10 14:24:29,False,R,CA,0.0,No
37.768959,-122.40661599999999,False,False,False,True,False,False,False,False,3.0,2020-02-28 19:41:14,False,R,CA,0.579999983311,No
37.766453000000006,-122.405304,False,False,False,False,False,False,False,False,2.0,2018-06-15 09:11:03,False,R,CA,0.0,No
37.76549,-122.47618999999999,False,False,False,False,False,False,False,False,2.0,2016-09-09 08:47:37,False,R,CA,0.0,No
37.749912,-122.40319099999999,False,False,False,False,False,False,False,False,2.0,2017-07-13 11:02:51,False,R,CA,1.05999994278,No
37.731277,-122.43521899999999,False,False,False,False,False,False,False,False,3.0,2016-03-25 13:36:15,False,R,CA,0.01,No
37.7629,-122.40543000000001,False,False,False,False,False,False,False,False,2.0,2018-02-07 18:54:58,False,R,CA,0.069,No
37.772859999999994,-122.40655,False,False,False,True,False,False,False,False,2.0,2020-04-21 19:18:14,False,R,CA,0.0,No
37.765283000000004,-122.404835,False,False,False,False,False,False,False,False,2.0,2019-10-09 14:10:00,False,R,CA,0.0,No
37.78176,-122.39721000000002,False,False,False,False,False,False,False,False,2.0,2017-12-15 07:21:43,False,R,CA,0.307,No
37.760359,-122.406283,False,False,False,False,False,False,False,False,2.0,2016-04-18 06:51:53,False,R,CA,0.061,No
37.73473,-122.40638,False,False,False,False,False,False,False,False,2.0,2018-05-24 13:56:27,False,R,CA,0.42,No
37.73191,-122.415751,False,False,False,False,False,False,False,False,2.0,2020-11-24 20:08:00,False,R,CA,0.08800000000000001,No
37.788002,-122.393623,False,True,False,False,False,False,False,False,2.0,2016-08-05 12:42:34,True,R,CA,0.0,No
37.80811,-122.36719,False,False,False,True,False,False,False,False,2.0,2017-04-04 13:22:55,False,R,CA,0.037000000000000005,No
37.782732,-122.395501,False,False,False,False,False,False,False,False,2.0,2019-10-03 12:40:00,False,R,CA,0.0,No
37.736292,-122.408525,False,False,False,False,False,False,False,False,2.0,2020-12-01 22:51:00,False,R,CA,0.5770000000000001,No
37.71145,-122.39556,False,False,False,False,False,False,False,False,2.0,2017-06-06 08:52:08,False,R,CA,0.542,No
37.75309,-122.403028,False,False,False,False,False,False,False,False,2.0,2017-10-11 06:50:38,False,R,CA,0.159,No
37.753132,-122.402833,False,False,False,False,False,False,False,False,2.0,2020-10-09 16:39:30,False,R,CA,0.8440000000000001,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2017-03-12 06:52:37,False,R,CA,0.01,No
37.808253,-122.366974,False,False,False,True,False,False,False,True,2.0,2020-01-26 04:25:00,False,R,CA,0.0,No
37.808253,-122.366974,False,False,False,True,False,False,False,True,2.0,2020-02-13 14:02:00,False,R,CA,0.0,No
37.811588,-122.36298400000001,False,False,False,False,False,False,False,False,3.0,2020-02-07 19:38:38,False,R,CA,0.0,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2018-07-23 09:09:07,False,R,CA,0.0,No
37.7889,-122.38756000000001,False,False,False,False,False,False,False,False,3.0,2018-12-27 15:19:47,False,R,CA,0.268,No
37.78632,-122.47263999999998,False,True,False,False,False,False,False,False,2.0,2018-08-10 13:53:20,False,R,CA,0.0,No
37.737488,-122.402245,False,False,False,False,False,False,False,False,3.0,2017-04-04 18:41:01,False,R,CA,0.01,No
37.72124,-122.44823000000001,False,True,False,False,False,False,False,False,2.0,2019-02-22 17:18:46,False,R,CA,0.201,No
37.770733,-122.405952,False,False,False,False,False,False,False,False,3.0,2019-08-07 20:29:06,False,R,CA,0.0,No
37.80771,-122.36764,False,False,False,False,False,False,False,False,2.0,2016-06-24 14:59:51,False,R,CA,0.037000000000000005,No
37.80771,-122.36764,False,False,False,False,False,False,False,False,2.0,2016-12-06 09:30:50,False,R,CA,0.037000000000000005,No
37.7374,-122.40227,False,False,False,False,False,False,False,False,2.0,2018-12-10 13:34:02,False,R,CA,0.601,No
37.740299,-122.40786000000001,False,False,False,False,False,False,False,False,2.0,2017-10-27 14:48:11,False,R,CA,0.0,No
37.778062,-122.401983,False,False,False,False,False,False,False,False,2.0,2019-10-05 15:25:00,False,R,CA,0.0,No
37.729924,-122.43996899999999,False,False,False,False,False,False,False,False,2.0,2019-12-06 22:48:00,False,R,CA,0.0,No
37.786995000000005,-122.38987,False,False,False,False,False,False,False,False,3.0,2016-12-22 14:01:44,False,R,CA,0.01,No
37.794284999999995,-122.469601,False,False,False,False,False,False,False,False,2.0,2020-04-04 17:18:00,False,R,CA,0.0,No
37.74492,-122.40505,False,False,False,True,False,False,False,False,2.0,2020-04-16 20:51:08,False,R,CA,0.0,No
37.746784000000005,-122.40461699999999,False,False,False,False,False,False,False,False,2.0,2019-05-31 13:37:22,False,R,CA,0.0,No
37.810478,-122.36455500000001,False,False,False,True,False,False,False,False,3.0,2017-07-13 01:20:53,False,R,CA,0.0,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2018-09-27 18:52:16,False,R,CA,0.0,No
37.784985,-122.39275400000001,False,False,False,False,False,False,False,False,3.0,2018-09-04 12:17:29,False,R,CA,0.0,No
37.725605,-122.40181000000001,False,False,False,False,False,False,False,False,3.0,2017-01-28 15:36:13,False,R,CA,0.01,No
37.750744,-122.39199099999999,False,False,False,False,False,False,False,False,3.0,2019-07-08 20:37:15,False,R,CA,0.0,No
37.73137,-122.42358999999999,False,False,False,False,False,False,False,False,2.0,2018-09-26 11:52:58,False,R,CA,0.442,No
37.722970000000004,-122.4477,False,False,False,False,False,False,False,False,2.0,2016-05-10 08:42:26,False,R,CA,0.17800000000000002,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2018-02-02 18:42:57,False,R,CA,0.0,No
37.743912,-122.396065,False,False,False,False,False,False,False,False,2.0,2018-11-02 07:08:04,False,R,CA,0.0,No
37.77544,-122.40593,False,False,False,False,False,False,False,False,2.0,2017-05-31 08:19:52,False,L,CA,0.19,No
37.750042,-122.392296,False,False,False,False,False,False,False,False,3.0,2019-12-14 23:02:33,False,R,CA,0.0,No
37.775104999999996,-122.406853,False,False,False,False,False,False,False,False,2.0,2016-11-09 11:02:41,False,R,CA,0.01,No
37.743916999999996,-122.405635,False,False,False,False,False,False,False,False,2.0,2019-09-19 16:24:30,False,R,CA,0.0,No
37.770509999999994,-122.41978999999999,False,True,False,False,False,False,False,False,2.0,2017-08-21 06:42:55,False,R,CA,0.0,No
37.778107,-122.401192,False,False,False,False,False,False,False,False,3.0,2018-12-31 13:57:43,False,R,CA,0.0,No
37.772957,-122.406815,False,False,False,False,False,False,False,False,2.0,2017-12-13 07:18:43,False,R,CA,0.0,No
37.73158,-122.43652,False,False,False,False,False,False,False,False,2.0,2016-04-22 10:27:46,False,R,CA,0.675,No
37.77304,-122.40657,False,False,False,False,False,False,False,False,2.0,2018-01-30 14:58:46,False,R,CA,0.20800000000000002,No
37.743961,-122.405602,False,False,False,False,False,False,False,False,3.0,2019-04-25 05:50:07,False,R,CA,0.0,No
37.79335,-122.43474599999999,False,True,False,False,False,False,False,True,2.0,2017-02-10 18:41:02,False,R,CA,0.01,No
37.81053,-122.36464,False,False,False,True,False,False,False,False,2.0,2018-03-22 18:15:24,False,R,CA,0.146,No
37.727917,-122.40294899999999,False,False,False,False,False,False,False,False,2.0,2019-08-22 08:16:16,False,R,CA,0.309,No
37.744859000000005,-122.40428100000001,False,False,False,False,False,False,False,False,2.0,2019-11-13 15:01:00,False,L,CA,0.0,No
37.719162,-122.448273,False,False,False,False,False,False,False,False,3.0,2017-04-17 20:32:12,False,R,CA,0.01,No
37.719157,-122.448254,False,False,False,False,False,False,False,False,2.0,2020-01-23 18:18:00,False,R,CA,0.0,No
37.77088,-122.40568999999999,False,False,False,False,False,False,False,False,2.0,2019-12-03 09:33:00,False,R,CA,0.003,No
37.80811,-122.36719,False,False,False,True,False,False,False,False,2.0,2019-07-22 17:50:30,False,R,CA,0.037000000000000005,No
37.80811,-122.36719,False,False,False,True,False,False,False,False,2.0,2017-08-08 17:00:36,False,R,CA,0.037000000000000005,No
37.77412,-122.40576200000001,False,False,False,False,False,False,False,False,3.0,2019-12-20 15:36:58,False,R,CA,0.300000011921,No
37.807926,-122.36738600000001,False,False,False,True,False,False,False,False,3.0,2020-03-01 23:06:32,False,R,CA,0.0,No
37.771915,-122.42341599999999,False,True,False,False,False,True,False,False,2.0,2020-11-15 10:18:17,False,R,CA,0.0,No
37.752502,-122.40303,False,False,False,True,False,False,False,False,3.0,2019-12-20 15:37:47,False,R,CA,0.0,No
37.752410999999995,-122.40303,False,False,False,True,False,False,False,False,2.0,2020-12-10 11:02:00,False,R,CA,1.64999997616,No
37.807072,-122.47561599999999,False,False,False,False,False,False,False,False,2.0,2016-12-09 01:58:04,False,R,CA,0.01,No
37.732655,-122.384308,False,True,False,False,False,False,False,True,2.0,2018-05-17 08:15:41,False,L,CA,0.0,No
37.752093,-122.40281100000001,False,False,False,False,False,False,False,False,2.0,2016-09-06 10:12:39,False,R,CA,0.094,No
37.789082,-122.38755800000001,False,False,False,False,False,False,False,False,3.0,2018-01-25 02:38:10,False,R,CA,0.0,No
37.710344,-122.46535800000001,False,False,False,True,False,False,False,False,2.0,2020-06-27 01:22:00,False,R,CA,0.0,No
37.808273,-122.36700400000001,False,False,False,True,False,False,False,True,3.0,2019-06-30 09:10:33,False,R,CA,0.0,No
37.748531,-122.40408300000001,False,False,False,False,False,False,False,False,2.0,2017-01-12 03:24:11,False,R,CA,0.01,No
37.733162,-122.412247,False,False,False,False,False,False,False,False,2.0,2019-03-20 08:52:48,False,R,CA,0.0,No
37.76778,-122.39599,False,False,False,False,False,False,False,False,2.0,2017-04-04 16:01:19,False,R,CA,0.516,No
37.785583,-122.391586,False,False,False,True,False,False,False,False,3.0,2018-03-21 07:10:50,False,R,CA,1.5800000429199998,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2017-08-10 20:39:24,False,R,CA,0.0,No
37.807072,-122.47561599999999,False,False,False,False,False,False,False,False,2.0,2017-08-29 16:28:55,False,R,CA,0.0,No
37.723621,-122.40133700000001,False,False,False,False,False,False,False,False,2.0,2019-01-15 04:14:52,False,R,CA,0.5,No
37.76197,-122.40578000000001,False,False,False,True,False,False,False,False,2.0,2018-02-19 15:32:00,False,R,CA,0.069,No
37.80811,-122.36719,False,False,False,True,False,False,False,False,2.0,2016-08-10 18:24:31,False,R,CA,0.037000000000000005,No
37.813098,-122.36171000000002,False,False,False,False,False,False,False,False,2.0,2020-06-01 04:47:00,False,R,CA,0.0,No
37.800290999999994,-122.46951000000001,False,False,False,True,False,False,False,False,2.0,2018-08-29 09:50:14,False,R,CA,0.919,No
37.73235,-122.4141,False,False,False,False,False,False,False,False,2.0,2018-01-25 07:54:57,False,R,CA,0.045,No
37.749428,-122.40408300000001,False,False,False,True,False,False,False,False,2.0,2020-08-30 08:13:50,False,R,CA,0.0,No
37.808498,-122.36685200000001,False,False,False,False,False,False,False,True,3.0,2017-09-13 08:03:49,False,R,CA,0.0,No
37.807153,-122.47569399999999,False,False,False,False,False,False,False,False,2.0,2019-09-28 16:27:00,False,R,CA,0.0,No
37.719157,-122.448254,False,False,False,False,False,False,False,False,2.0,2019-10-12 19:26:00,False,R,CA,0.0,No
37.776218,-122.411598,False,True,False,False,False,False,False,False,2.0,2019-12-21 04:16:00,False,L,CA,0.0,No
37.743245,-122.40636,False,False,False,False,False,False,False,False,3.0,2019-08-16 14:03:24,False,R,CA,0.17800000000000002,No
37.778062,-122.401983,False,False,False,False,False,False,False,False,2.0,2020-03-20 11:31:00,False,R,CA,0.0,No
37.76182,-122.40587,False,False,False,True,False,False,False,False,2.0,2019-10-30 15:35:00,False,R,CA,0.0,No
37.731079,-122.474869,False,True,False,False,False,False,False,False,2.0,2019-03-12 10:29:15,False,L,CA,0.0,No
37.73222,-122.41524,False,False,False,False,False,False,False,False,2.0,2017-03-24 15:08:31,False,R,CA,0.442,No
37.748729,-122.40346100000001,False,False,False,False,False,False,False,False,2.0,2020-12-30 14:28:30,False,R,CA,0.252,No
37.769669,-122.416109,False,False,False,False,False,False,False,False,2.0,2020-12-30 02:45:00.000000000,False,R,CA,0.094,No
